ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6285	"ENSMUSG00000029599"	"Ddx54"	chr5	+	120762602	120763909	120762602	120762794	120763766	120763909	6285	22,24	47,108	14,1	16,15	78	39	0.98084276648098	0.999202115572178	0.19,0.1	0.304,0.032	-0.023
6286	"ENSMUSG00000029599"	"Ddx54"	chr5	+	120763990	120764570	120763990	120764104	120764465	120764570	6286	14,21	123,184	10,10	44,54	78	39	0.0553768410261924	0.212006436600622	0.054,0.054	0.102,0.085	-0.04
6289	"ENSMUSG00000029201"	"Ugdh"	chr5	-	65577591	65580125	65577591	65577686	65579977	65580125	6289	1,10	48,16	7,13	28,35	78	39	0.468307922917095	0.639142989174382	0.01,0.238	0.111,0.157	-0.01
6290	"ENSMUSG00000029202"	"Pds5a"	chr5	-	65784427	65785107	65784427	65784542	65784902	65785107	6290	15,10	91,88	1,0	94,40	78	39	0.0210677660181346	0.172442381028073	0.076,0.054	0.005,0.0	0.062
6291	"ENSMUSG00000043733"	"Ptpn11"	chr5	-	121290537	121292589	121290537	121290617	121292492	121292589	6291	14,0	105,131	0,0	53,3	78	39	0.0950168895748573	0.250654195466377	0.062,0.0	0.0,0.0	0.031
6292	"ENSMUSG00000016503"	"Gtf3a"	chr5	+	146890036	146890887	146890036	146890117	146890657	146890887	6292	5,0	38,35	1,0	10,6	78	39	0.999202115572178	0.999202115572178	0.062,0.0	0.048,0.0	0.007
6294	"ENSMUSG00000042726"	"Trafd1"	chr5	-	121511200	121512130	121511200	121511537	121512009	121512130	6294	111,66	75,45	190,169	140,166	78	39	0.104071555255296	0.261128350930179	0.425,0.423	0.404,0.337	0.053
6295	"ENSMUSG00000042726"	"Trafd1"	chr5	-	121513078	121513935	121513078	121513309	121513858	121513935	6295	91,40	123,105	86,132	215,245	78	39	0.400694210485012	0.579222279089974	0.27,0.16	0.167,0.212	0.026
6297	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67418038	67418376	67418038	67418149	67418306	67418376	6297	24,40	38,60	19,14	33,88	78	39	0.177889365102442	0.347438221134302	0.24,0.25	0.224,0.074	0.096
6298	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67443438	67448804	67443438	67443559	67444352	67448804	6298	55,120	5,29	80,125	11,32	78	39	0.782275738341961	0.896510151970493	0.846,0.674	0.784,0.661	0.037
6299	"ENSMUSG00000029146"	"Snx17"	chr5	+	31353089	31353385	31353089	31353200	31353294	31353385	6299	61,16	50,95	32,38	20,13	78	39	0.016477796476851	0.172442381028073	0.379,0.078	0.444,0.594	-0.29
6300	"ENSMUSG00000029146"	"Snx17"	chr5	+	31353294	31353608	31353294	31353385	31353520	31353608	6300	52,25	62,73	31,18	22,27	78	39	0.0455727492174183	0.202860515256482	0.295,0.146	0.413,0.25	-0.111
6301	"ENSMUSG00000092060"	"Bend4"	chr5	-	67549490	67557644	67549490	67555793	67557403	67557644	6301	11,10	4,27	9,0	12,16	78	39	0.0760746495693292	0.232924664963049	0.579,0.156	0.273,0.0	0.231
6302	"ENSMUSG00000092060"	"Bend4"	chr5	-	67549490	67557644	67549490	67555793	67557474	67557644	6302	21,3	25,11	23,5	0,6	78	39	0.205290509295728	0.378195255078797	0.296,0.12	1.0,0.294	-0.439
6303	"ENSMUSG00000042594"	"Sh2b3"	chr5	-	121956527	121956917	121956527	121956712	121956822	121956917	6303	292,286	1,23	87,219	4,0	78	39	0.538707345686487	0.701929132498126	0.993,0.861	0.916,1.0	-0.031
6304	"ENSMUSG00000042594"	"Sh2b3"	chr5	-	121956527	121956917	121956527	121956742	121956822	121956917	6304	281,265	75,103	81,199	42,73	78	39	0.143163929687001	0.299977873691006	0.652,0.563	0.491,0.577	0.073
6305	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31401106	31401335	31401106	31401176	31401261	31401335	6305	274,349	6,29	244,265	0,8	78	39	0.0709231707681115	0.228385447912023	0.958,0.857	1.0,0.943	-0.064
6306	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31401509	31401903	31401509	31401632	31401801	31401903	6306	27,63	179,197	18,66	165,133	78	39	0.776406319025952	0.894325231696835	0.07,0.138	0.052,0.199	-0.021
6307	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31407433	31407709	31407433	31407484	31407573	31407709	6307	47,33	277,322	29,56	250,297	78	39	0.568495074477863	0.725138446284937	0.078,0.049	0.055,0.086	-0.007
6308	"ENSMUSG00000029149"	"Krtcap3"	chr5	+	31409535	31409915	31409535	31409595	31409708	31409915	6308	2,2	0,1	14,6	14,5	78	39	0.0276235445876123	0.172442381028073	1.0,0.5	0.333,0.375	0.396
6315	"ENSMUSG00000000916"	"Nsun5"	chr5	+	135404128	135404552	135404128	135404339	135404408	135404552	6315	7,4	0,11	0,6	0,0	78	39	0.0933092766471117	0.249368303989222	1.0,0.154	NA,1.0	-0.423
6320	"ENSMUSG00000005514"	"Por"	chr5	+	135763236	135763560	135763236	135763382	135763474	135763560	6320	123,58	328,299	113,232	1113,1229	78	39	0.0739106221508035	0.231726301968162	0.158,0.088	0.048,0.086	0.056
6321	"ENSMUSG00000039886"	"Tmem120a"	chr5	-	135765450	135765689	135765450	135765516	135765599	135765689	6321	50,110	89,102	202,119	166,153	78	39	0.381903296042333	0.564140533680201	0.219,0.35	0.378,0.28	-0.045
6322	"ENSMUSG00000051391"	"Ywhag"	chr5	-	135937262	135940505	135937262	135937975	135939840	135940505	6322	237,362	0,0	216,196	0,1	78	39	0.0679632735481555	0.224479877482724	1.0,1.0	1.0,0.99	0.005
6324	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155915718	155916229	155915718	155915955	155916095	155916229	6324	29,18	109,212	21,55	101,116	78	39	0.132101169685073	0.286698572776858	0.117,0.041	0.094,0.192	-0.064
6325	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155920066	155920341	155920066	155920153	155920251	155920341	6325	54,33	148,199	26,16	144,164	78	39	0.0223526513958466	0.172442381028073	0.154,0.077	0.083,0.047	0.05
6326	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155920671	155920894	155920671	155920743	155920819	155920894	6326	22,13	155,218	18,1	113,130	78	39	0.362906606031033	0.546517268415182	0.066,0.029	0.074,0.004	0.009
6327	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136130097	136130543	136130097	136130248	136130478	136130543	6327	11,0	1,3	1,6	0,5	78	39	0.999202115572178	0.999202115572178	0.846,0.0	1.0,0.375	-0.265
6328	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136133369	136134593	136133369	136133507	136134457	136134593	6328	3,0	25,5	0,9	9,25	78	39	0.627699650602376	0.76804459659414	0.057,0.0	0.0,0.153	-0.048
6329	"ENSMUSG00000036931"	"Nfkbid"	chr7	+	30125133	30125446	30125133	30125280	30125394	30125446	6329	90,71	489,564	56,78	365,429	78	39	0.460576651171422	0.631783059391912	0.084,0.059	0.071,0.083	-0.005
6330	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136161159	136161933	136161159	136161282	136161828	136161933	6330	0,0	36,71	1,0	12,8	78	39	0.0514979397120499	0.210631638922691	0.0,0.0	0.04,0.0	-0.02
6331	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136161159	136162904	136161159	136161933	136162158	136162904	6331	2,1	23,18	0,1	13,5	78	39	0.779505598671707	0.895014406158119	0.042,0.027	0.0,0.091	-0.011
6332	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136161159	136162904	136161159	136161282	136162787	136162904	6332	0,10	17,0	3,0	0,0	78	39	0.0544618107855402	0.212006436600622	0.0,1.0	1.0,NA	-0.5
6333	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136162158	136162904	136162158	136162299	136162787	136162904	6333	0,11	17,38	9,0	9,31	78	39	0.773748123026208	0.891999591642357	0.0,0.126	0.333,0.0	-0.104
6335	"ENSMUSG00000044894"	"Uqcrq"	chr11	-	53321362	53321654	53321362	53321529	53321614	53321654	6335	194,243	11,8	142,154	3,21	78	39	0.711724083598267	0.839569703010467	0.898,0.938	0.959,0.786	0.045
6336	"ENSMUSG00000019494"	"Cops6"	chr5	+	138159935	138160487	138159935	138160067	138160398	138160487	6336	0,1	64,106	0,0	24,42	78	39	0.447381621135422	0.620597467489544	0.0,0.005	0.0,0.0	0.003
6337	"ENSMUSG00000036948"	"Trappc14"	chr5	-	138259096	138259978	138259096	138259251	138259814	138259978	6337	4,3	48,64	29,0	15,32	78	39	0.999202115572178	0.999202115572178	0.04,0.023	0.492,0.0	-0.214
6340	"ENSMUSG00000022579"	"Gpihbp1"	chr15	+	75468879	75469478	75468879	75469002	75469361	75469478	6340	3,0	20,12	0,0	9,15	78	39	0.108755988777544	0.265220178155752	0.07,0.0	0.0,0.0	0.035
6341	"ENSMUSG00000000148"	"Brat1"	chr5	+	140695892	140697408	140695892	140696047	140697260	140697408	6341	9,0	17,19	0,3	8,11	78	39	0.726640888782297	0.84962493531269	0.209,0.0	0.0,0.12	0.044
6342	"ENSMUSG00000000148"	"Brat1"	chr5	+	140698259	140698927	140698259	140698632	140698807	140698927	6342	0,1	19,33	0,0	0,6	78	39	0.5408247130526	0.70337454526086	0.0,0.015	NA,0.0	0.007
6345	"ENSMUSG00000121485"	"Gpr137b-ps"	chr13	-	12632143	12632388	12632143	12632152	12632251	12632388	6345	478,437	21,11	340,446	28,11	78	39	0.405975071950728	0.585871988528687	0.919,0.952	0.859,0.953	0.03
6347	"ENSMUSG00000121485"	"Gpr137b-ps"	chr13	-	12633957	12636396	12633957	12634783	12636246	12636396	6347	303,249	344,295	200,193	173,291	78	39	0.999202115572178	0.999202115572178	0.306,0.297	0.366,0.249	-0.006
6348	"ENSMUSG00000121485"	"Gpr137b-ps"	chr13	-	12634654	12636396	12634654	12634779	12636246	12636396	6348	207,189	6,14	153,142	12,0	78	39	0.374106403703786	0.557762271761361	0.945,0.871	0.864,1.0	-0.024
6349	"ENSMUSG00000121485"	"Gpr137b-ps"	chr13	-	12634654	12636396	12634654	12634783	12636378	12636396	6349	1059,1105	2,0	555,672	0,0	78	39	0.192323046618682	0.362234925031186	0.996,1.0	1.0,1.0	-0.002
6350	"ENSMUSG00000121485"	"Gpr137b-ps"	chr13	-	12636246	12636396	12636246	12636297	12636378	12636396	6350	1453,1485	56,63	798,911	37,23	78	39	0.518992753695954	0.683581300408404	0.928,0.922	0.915,0.952	-0.008
6351	"ENSMUSG00000039623"	"Ap5z1"	chr5	+	142456148	142458139	142456148	142456311	142457957	142458139	6351	13,12	5,7	11,12	8,9	78	39	0.237901008228971	0.41524810129272	0.565,0.462	0.407,0.4	0.11
6354	"ENSMUSG00000038095"	"Sbno1"	chr5	-	124539024	124539339	124539024	124539130	124539203	124539339	6354	0,35	106,244	7,4	124,99	78	39	0.681803007320395	0.817051177943848	0.0,0.067	0.027,0.02	0.01
6363	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45368952	45369442	45368952	45369060	45369343	45369442	6363	4,3	920,1010	1,0	365,497	78	39	0.178497909955389	0.347625374824699	0.002,0.001	0.001,0.0	0.001
6364	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344964	73344183	73344377	73344929	73344964	6364	143,119	572,952	78,78	531,544	78	39	0.373057583062621	0.556793430121805	0.111,0.059	0.068,0.067	0.017
6365	"ENSMUSG00000009687"	"Fxyd5"	chr7	-	30732154	30732443	30732154	30732305	30732397	30732443	6365	6285,6496	111,138	7947,8932	253,150	78	39	0.481079811795727	0.650017523103515	0.966,0.959	0.94,0.968	0.008
6366	"ENSMUSG00000009687"	"Fxyd5"	chr7	-	30732154	30734708	30732154	30732443	30734633	30734708	6366	484,435	2735,2869	982,786	3821,4326	78	39	0.0558955328035236	0.212006436600622	0.081,0.07	0.114,0.083	-0.023
6367	"ENSMUSG00000034793"	"G6pc3"	chr11	+	102083574	102084052	102083574	102083693	102083910	102084052	6367	1,0	23,26	0,0	5,11	78	39	0.476387152219027	0.645748684722344	0.021,0.0	0.0,0.0	0.011
6369	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100951835	100952337	100951835	100951895	100952197	100952337	6369	16,7	47,51	0,2	16,11	78	39	0.19730992201851	0.368602404520523	0.145,0.064	0.0,0.083	0.063
6370	"ENSMUSG00000035234"	"Abraxas1"	chr5	-	100953057	100954355	100953057	100953317	100953763	100954355	6370	1,2	7,2	5,0	0,0	78	39	0.0859997151844076	0.242803048512872	0.067,0.333	1.0,NA	-0.8
6371	"ENSMUSG00000029782"	"Tmem209"	chr6	-	30506784	30508511	30506784	30506916	30508452	30508511	6371	0,8	37,80	0,0	0,8	78	39	0.216645216004172	0.390864333623927	0.0,0.048	NA,0.0	0.024
6373	"ENSMUSG00000004846"	"Plod3"	chr5	+	137019004	137019393	137019004	137019130	137019271	137019393	6373	4,4	93,68	3,0	95,77	78	39	0.124487853364245	0.280596253524103	0.021,0.029	0.016,0.0	0.017
6374	"ENSMUSG00000004846"	"Plod3"	chr5	+	137020397	137020942	137020397	137020511	137020625	137020942	6374	0,12	111,109	0,1	39,66	78	39	0.104285722058364	0.261128350930179	0.0,0.052	0.0,0.008	0.022
6378	"ENSMUSG00000038828"	"Tmem214"	chr5	+	31028763	31029199	31028763	31028914	31029064	31029199	6378	27,31	43,55	0,6	9,14	78	39	0.179897222627214	0.348918101704346	0.239,0.22	0.0,0.176	0.141
6380	"ENSMUSG00000038828"	"Tmem214"	chr5	+	31030030	31030488	31030030	31030112	31030386	31030488	6380	32,4	42,58	4,5	7,18	78	39	0.666867464641425	0.802945251861181	0.276,0.033	0.222,0.122	-0.017
6382	"ENSMUSG00000038828"	"Tmem214"	chr5	+	31032194	31033230	31032194	31032312	31033133	31033230	6382	13,1	62,47	2,6	12,9	78	39	0.124299204546916	0.280596253524103	0.095,0.011	0.077,0.25	-0.111
6385	"ENSMUSG00000111116"	"Gm48065"	chr10	-	44474802	44475177	44474802	44474933	44475136	44475177	6385	1,9	0,3	13,16	0,0	78	39	0.0227486504045457	0.172442381028073	1.0,0.6	1.0,1.0	-0.2
6388	"ENSMUSG00000029104"	"Htt"	chr5	+	35056140	35057271	35056140	35056270	35057115	35057271	6388	32,4	23,49	0,7	4,13	78	39	0.663306170396428	0.79934694368585	0.41,0.039	0.0,0.212	0.118
6389	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8849371	8849651	8849371	8849478	8849581	8849651	6389	41,9	364,287	9,4	144,233	78	39	0.0670197620857077	0.222152204253219	0.053,0.015	0.03,0.009	0.015
6390	"ENSMUSG00000029547"	"Ints1"	chr5	-	139761086	139761429	139761086	139761185	139761375	139761429	6390	41,25	3,0	14,10	0,0	78	39	0.186612950194299	0.355519961769479	0.872,1.0	1.0,1.0	-0.064
6396	"ENSMUSG00000044551"	"9930012K11Rik"	chr14	-	70393609	70393967	70393609	70393725	70393864	70393967	6396	0,7	0,7	8,7	13,0	78	39	0.103201134438943	0.260615740299153	NA,0.333	0.235,1.0	-0.284
6397	"ENSMUSG00000029385"	"Ccng2"	chr5	+	93418652	93419138	93418652	93418903	93419059	93419138	6397	22,4	28,57	13,28	63,111	78	39	0.999202115572178	0.999202115572178	0.282,0.034	0.094,0.112	0.055
6400	"ENSMUSG00000054252"	"Fgfr3"	chr5	+	33891690	33891967	33891690	33891813	33891896	33891967	6400	0,0	14,4	4,0	0,0	78	39	0.0501351749647351	0.209786016981373	0.0,0.0	1.0,NA	-1.0
6402	"ENSMUSG00000000600"	"Krit1"	chr5	+	3872086	3873785	3872086	3872243	3873633	3873785	6402	47,27	58,28	7,17	13,20	78	39	0.554069023334297	0.71361635631104	0.288,0.325	0.212,0.298	0.051
6404	"ENSMUSG00000004266"	"Ptpn6"	chr6	-	124697669	124698185	124697669	124697871	124698042	124698185	6404	211,151	756,1216	141,170	422,493	78	39	0.00455795386596503	0.172442381028073	0.122,0.058	0.143,0.147	-0.055
6412	"ENSMUSG00000037339"	"Fam53a"	chr5	-	33757699	33765571	33757699	33758224	33764807	33765571	6412	1,0	23,1	0,0	3,9	78	39	0.421023020137372	0.599222462622848	0.021,0.0	0.0,0.0	0.011
6413	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120404689	120405338	120404689	120404833	120405178	120405338	6413	6,8	38,60	0,0	23,37	78	39	0.0234647642669708	0.172442381028073	0.073,0.062	0.0,0.0	0.068
6414	"ENSMUSG00000040111"	"Gramd1b"	chr9	-	40204528	40209375	40204528	40205723	40209281	40209375	6414	129,79	4,5	60,45	1,0	78	39	0.0779608593131789	0.235526291647065	0.942,0.888	0.968,1.0	-0.069
6415	"ENSMUSG00000112762"	"4930459C07Rik"	chr10	+	96063113	96064000	96063113	96063182	96063265	96064000	6415	3,17	0,0	0,11	0,9	78	39	0.00728450321175622	0.172442381028073	1.0,1.0	NA,0.379	0.621
6419	"ENSMUSG00000001833"	"Septin7"	chr9	+	25215012	25217561	25215012	25215148	25217421	25217561	6419	53,37	654,420	89,32	445,462	78	39	0.430285362095043	0.605061851822913	0.039,0.042	0.091,0.033	-0.021
6422	"ENSMUSG00000053841"	"Txlna"	chr4	-	129525072	129525503	129525072	129525147	129525383	129525503	6422	14,9	8,38	1,13	12,16	78	39	0.587941452666313	0.738680430868969	0.467,0.106	0.04,0.289	0.122
6423	"ENSMUSG00000033434"	"Gtpbp6"	chr5	-	110252133	110252524	110252133	110252286	110252375	110252524	6423	12,56	1,38	8,8	6,3	78	39	0.552799037997889	0.7126383903243	0.857,0.424	0.4,0.571	0.155
6434	"ENSMUSG00000097048"	"1600020E01Rik"	chr6	+	86504057	86504956	86504057	86504415	86504872	86504956	6434	14,27	14,2	9,8	0,0	78	39	0.0312508286117392	0.179119664676738	0.333,0.871	1.0,1.0	-0.398
6437	"ENSMUSG00000003549"	"Ercc1"	chr7	+	19089025	19089286	19089025	19089097	19089217	19089286	6437	119,74	20,37	33,19	19,5	78	39	0.314198351594487	0.499673845755107	0.748,0.5	0.465,0.655	0.064
6438	"ENSMUSG00000029471"	"Camkk2"	chr5	-	122901836	122902365	122901836	122902016	122902322	122902365	6438	24,58	1,1	4,1	0,2	78	39	0.462307732268006	0.633431949317626	0.923,0.967	1.0,0.2	0.345
6439	"ENSMUSG00000040033"	"Stat2"	chr10	+	128120815	128121323	128120815	128120952	128121140	128121323	6439	15,6	62,14	0,2	20,51	78	39	0.0253651726588698	0.172442381028073	0.108,0.176	0.0,0.019	0.132
6440	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122929670	122929997	122929670	122929798	122929889	122929997	6440	9,1	13,3	3,6	3,0	78	39	0.168199375243047	0.334362148364205	0.257,0.143	0.333,1.0	-0.466
6441	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122929670	122929997	122929670	122929818	122929889	122929997	6441	9,0	67,55	3,0	19,28	78	39	0.999202115572178	0.999202115572178	0.063,0.0	0.073,0.0	-0.005
6442	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122937401	122938656	122937401	122937537	122938513	122938656	6442	24,22	63,68	12,2	31,53	78	39	0.280950022722074	0.465083934411215	0.16,0.139	0.162,0.019	0.059
6449	"ENSMUSG00000006360"	"Crip1"	chr12	+	113117237	113117499	113117237	113117284	113117394	113117499	6449	0,0	91,59	0,1	48,54	78	39	0.069196261168291	0.225089469604546	0.0,0.0	0.0,0.009	-0.004
6456	"ENSMUSG00000073889"	"Il11ra1"	chr4	+	41765274	41765552	41765274	41765307	41765385	41765552	6456	14,0	12,2	6,10	6,3	78	39	0.275617598180395	0.459403843683887	0.368,0.0	0.333,0.625	-0.295
6457	"ENSMUSG00000073889"	"Il11ra1"	chr4	+	41765385	41766274	41765385	41765552	41766110	41766274	6457	0,13	4,16	16,13	0,17	78	39	0.249396666473469	0.429272056703377	0.0,0.289	1.0,0.277	-0.494
6458	"ENSMUSG00000029014"	"Dnajc2"	chr5	-	21966538	21968513	21966538	21966723	21968443	21968513	6458	12,6	53,88	4,0	2,2	78	39	0.2217390327345	0.396713872026917	0.102,0.033	0.5,0.0	-0.182
6465	"ENSMUSG00000026972"	"Arrdc1"	chr2	-	24815767	24816460	24815767	24816206	24816283	24816460	6465	69,28	43,46	37,87	33,16	78	39	0.217596544219487	0.391926984796975	0.445,0.233	0.359,0.731	-0.206
6466	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15218168	15219117	15218168	15218286	15219023	15219117	6466	38,6	6,11	3,0	4,0	78	39	0.0791158893743809	0.235987804519852	0.76,0.214	0.273,NA	0.214
6467	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15221653	15222991	15221653	15221705	15222822	15222991	6467	16,4	72,24	0,1	16,16	78	39	0.0570707764917657	0.212546620957438	0.1,0.077	0.0,0.03	0.073
6468	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15225285	15225560	15225285	15225328	15225526	15225560	6468	43,28	22,33	12,4	4,0	78	39	0.0599283117481938	0.213798005580608	0.494,0.298	0.6,1.0	-0.404
6469	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15225285	15226427	15225285	15225560	15226397	15226427	6469	30,35	11,21	26,0	4,0	78	39	0.145060679525681	0.302358649429973	0.577,0.455	0.765,NA	-0.249
6470	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15226397	15226736	15226397	15226427	15226678	15226736	6470	11,8	23,30	15,2	25,3	78	39	0.178452011421276	0.347625374824699	0.193,0.118	0.231,0.25	-0.085
6471	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15226678	15228274	15226678	15226736	15228184	15228274	6471	44,23	3,16	12,2	8,6	78	39	0.0191430585968881	0.172442381028073	0.88,0.418	0.429,0.143	0.363
6472	"ENSMUSG00000104713"	"Gbp6"	chr5	-	105427940	105428430	105427940	105428137	105428320	105428430	6472	9,0	5,0	1,0	0,0	78	39	0.302850387633904	0.486437664697416	0.474,NA	1.0,NA	-0.526
6473	"ENSMUSG00000055862"	"Izumo4"	chr10	+	80539563	80539762	80539563	80539590	80539686	80539762	6473	1,8	2,0	2,8	11,7	78	39	0.0314299916031072	0.179388765980107	0.2,1.0	0.083,0.364	0.376
6480	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137527265	137527771	137527265	137527467	137527704	137527771	6480	77,116	770,1050	82,135	671,722	78	39	0.114264510722118	0.269897617356773	0.048,0.052	0.058,0.085	-0.022
6481	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137528107	137528552	137528107	137528171	137528445	137528552	6481	222,312	499,554	242,298	352,525	78	39	0.0746206498225883	0.232171568169845	0.182,0.22	0.256,0.221	-0.037
6483	"ENSMUSG00000053907"	"Mat2a"	chr6	-	72409781	72412097	72409781	72411378	72411963	72412097	6483	114,90	109,187	47,57	23,28	78	39	0.0047577150257353	0.172442381028073	0.343,0.194	0.505,0.504	-0.236
6484	"ENSMUSG00000053907"	"Mat2a"	chr6	-	72413977	72414431	72413977	72414100	72414353	72414431	6484	28,4	232,362	22,6	51,102	78	39	0.0109656235467994	0.172442381028073	0.057,0.005	0.177,0.029	-0.072
6486	"ENSMUSG00000090862"	"Rps13"	chr7	-	115932163	115933009	115932163	115932333	115932930	115933009	6486	87,78	434,588	96,116	381,388	78	39	0.00806537213096203	0.172442381028073	0.091,0.062	0.112,0.13	-0.044
6488	"ENSMUSG00000037364"	"Srrt"	chr5	-	137294728	137295230	137294728	137294885	137295036	137295230	6488	61,59	74,48	71,27	20,30	78	39	0.292715075442952	0.475811168061316	0.292,0.381	0.64,0.31	-0.138
6489	"ENSMUSG00000037364"	"Srrt"	chr5	-	137299579	137300576	137299579	137299909	137300387	137300576	6489	80,44	10,2	37,42	0,10	78	39	0.568771820500764	0.725138446284937	0.8,0.917	1.0,0.677	0.02
6493	"ENSMUSG00000087175"	"Gm15133"	chr7	+	103966498	103966934	103966498	103966590	103966834	103966934	6493	0,1	4,3	0,9	0,8	78	39	0.0931319823004448	0.249368303989222	0.0,0.143	NA,0.36	-0.288
6505	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137956098	137953199	137953359	137955954	137956098	6505	25,16	50,53	31,24	37,22	78	39	0.0131488619676354	0.172442381028073	0.2,0.131	0.295,0.353	-0.158
6510	"ENSMUSG00000021037"	"Ahsa1"	chr12	+	87316648	87317228	87316648	87316731	87317110	87317228	6510	18,7	79,123	7,23	49,69	78	39	0.192497210490825	0.362234925031186	0.102,0.028	0.067,0.143	-0.04
6512	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	46433351	46433676	46433351	46433529	46433609	46433676	6512	10,33	35,57	24,32	30,11	78	39	0.0404804315498603	0.192952281891103	0.125,0.224	0.286,0.593	-0.265
6515	"ENSMUSG00000035673"	"Sbno2"	chr10	-	79902664	79903228	79902664	79902770	79903110	79903228	6515	141,103	248,207	62,122	366,331	78	39	0.0761662828975593	0.232924664963049	0.221,0.199	0.078,0.156	0.093
6516	"ENSMUSG00000035673"	"Sbno2"	chr10	-	79905115	79905541	79905115	79905270	79905444	79905541	6516	28,22	477,214	45,84	424,751	78	39	0.060578136888516	0.214017189944112	0.029,0.049	0.05,0.053	-0.013
6517	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75740217	75742030	75740217	75740408	75741863	75742030	6517	6,0	35,37	1,1	7,11	78	39	0.447375794317395	0.620597467489544	0.079,0.0	0.067,0.043	-0.015
6520	"ENSMUSG00000063870"	"Chd4"	chr6	+	125097167	125097519	125097167	125097348	125097432	125097519	6520	79,66	170,238	20,26	156,158	78	39	0.00745637705934699	0.172442381028073	0.189,0.122	0.06,0.076	0.087
6521	"ENSMUSG00000041560"	"Nop53"	chr7	-	15671762	15672155	15671762	15671814	15672098	15672155	6521	11,17	51,61	21,21	72,106	78	39	0.780162578639491	0.895014406158119	0.097,0.122	0.127,0.09	0.001
6538	"ENSMUSG00000063511"	"Snrnp70"	chr7	-	45030140	45032608	45030140	45030242	45031248	45032608	6538	470,407	13,6	303,201	5,0	78	39	0.168082965496384	0.334362148364205	0.948,0.971	0.968,1.0	-0.024
6539	"ENSMUSG00000063511"	"Snrnp70"	chr7	-	45030140	45032608	45030140	45030242	45032548	45032608	6539	684,665	50,45	484,324	17,0	78	39	0.173778125201994	0.342066002450848	0.872,0.881	0.934,1.0	-0.091
6540	"ENSMUSG00000031729"	"Ist1"	chr8	-	110402007	110403482	110402007	110402056	110403389	110403482	6540	251,292	288,293	533,617	569,612	78	39	0.581318699646245	0.734145018422022	0.304,0.333	0.319,0.335	-0.009
6556	"ENSMUSG00000141161"	NA	chr12	-	55510640	55511514	55510640	55510880	55511174	55511514	6556	22,21	0,0	24,22	2,0	78	39	0.0773986685546824	0.234909598792346	1.0,1.0	0.857,1.0	0.072
6561	"ENSMUSG00000105283"	"Gm33370"	chr5	-	97058820	97059836	97058820	97058986	97059415	97059836	6561	3,4	2,0	6,0	0,4	78	39	0.999202115572178	0.999202115572178	0.429,1.0	1.0,0.0	0.215
6562	"ENSMUSG00000040532"	"Abhd11"	chr5	+	135039740	135040234	135039740	135039914	135040063	135040234	6562	17,0	3,7	3,12	11,31	78	39	0.637389919504567	0.778536221154156	0.739,0.0	0.12,0.162	0.228
6563	"ENSMUSG00000040532"	"Abhd11"	chr5	+	135039740	135040234	135039740	135039914	135040094	135040234	6563	31,4	0,0	3,11	0,1	78	39	0.0555354113648379	0.212006436600622	1.0,1.0	1.0,0.846	0.077
6564	"ENSMUSG00000040532"	"Abhd11"	chr5	+	135040337	135041024	135040337	135040519	135040740	135041024	6564	4,13	61,19	3,6	23,10	78	39	0.725951383709675	0.849530529112664	0.032,0.255	0.061,0.231	-0.003
